|Revista|ISSN|Volume|Número|Submissao|Data de Publicação|Titulo|Secçao|DOI|Autor|Afiliação|Citação
1869|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Saúde de refugiados e imigrantes: podem os médicos de família enfrentar o desafio?|Editorial|https://doi.org/10.32385/rpmgf.v31i5.11581|John Yaphe|Associate Professor of Community Health, School of Health Sciences, University of Minho|Yaphe, J. (2015). Saúde de refugiados e imigrantes: podem os médicos de família enfrentar o desafio?. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 306–7. https://doi.org/10.32385/rpmgf.v31i5.11581
1870|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|A internacionalidade de quem não publica em inglês|Editorial|https://doi.org/10.32385/rpmgf.v31i5.11582|Maria da Luz Antunes|Bibliotecárias. Escola Superior de Tecnologia da Saúde de Lisboa (ESTeSL), Instituto Politécnico de Lisboa|Antunes, M. da L., & Carvalho, P. S.- de-. (2015). A internacionalidade de quem não publica em inglês. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 310–11. https://doi.org/10.32385/rpmgf.v31i5.11582
1871|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|A internacionalidade de quem não publica em inglês|Editorial|https://doi.org/10.32385/rpmgf.v31i5.11582|Paula Seguro-de- Carvalho|Bibliotecárias. Escola Superior de Tecnologia da Saúde de Lisboa (ESTeSL), Instituto Politécnico de Lisboa|Antunes, M. da L., & Carvalho, P. S.- de-. (2015). A internacionalidade de quem não publica em inglês. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 310–11. https://doi.org/10.32385/rpmgf.v31i5.11582
1872|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Profilaxia do tromboembolismo venoso em viagens de longa duração|Revisões|https://doi.org/10.32385/rpmgf.v31i5.11584|Rita Ferreira|Médica Interna de Medicina Geral e Familiar. USF das Ondas|Ferreira, R., Moreira, M., Gomes, L., & Martins, C. (2015). Profilaxia do tromboembolismo venoso em viagens de longa duração. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 314–24. https://doi.org/10.32385/rpmgf.v31i5.11584
1873|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Profilaxia do tromboembolismo venoso em viagens de longa duração|Revisões|https://doi.org/10.32385/rpmgf.v31i5.11584|Margarida Moreira|Médica Interna de Medicina Geral e Familiar. USF das Ondas|Ferreira, R., Moreira, M., Gomes, L., & Martins, C. (2015). Profilaxia do tromboembolismo venoso em viagens de longa duração. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 314–24. https://doi.org/10.32385/rpmgf.v31i5.11584
1874|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Profilaxia do tromboembolismo venoso em viagens de longa duração|Revisões|https://doi.org/10.32385/rpmgf.v31i5.11584|Luís Gomes|Médico Interno de Medicina Geral e Familiar. USF Esposende Norte|Ferreira, R., Moreira, M., Gomes, L., & Martins, C. (2015). Profilaxia do tromboembolismo venoso em viagens de longa duração. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 314–24. https://doi.org/10.32385/rpmgf.v31i5.11584
1875|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Profilaxia do tromboembolismo venoso em viagens de longa duração|Revisões|https://doi.org/10.32385/rpmgf.v31i5.11584|Cristiana Martins|Médica Interna de Medicina Geral e Familiar. USF das Ondas|Ferreira, R., Moreira, M., Gomes, L., & Martins, C. (2015). Profilaxia do tromboembolismo venoso em viagens de longa duração. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 314–24. https://doi.org/10.32385/rpmgf.v31i5.11584
1876|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Poliomielite e seus efeitos tardios: viver ao ritmo da doença|Relatos de Casos|https://doi.org/10.32385/rpmgf.v31i5.11585|Teresa Ventura|Assistente graduada sénior, Unidade de Saúde Familiar Santo Condestável. Assistente convidada, Faculdade de Ciências Médicas da Universidade Nova de Lisboa|Ventura, T. (2015). Poliomielite e seus efeitos tardios: viver ao ritmo da doença. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 326–33. https://doi.org/10.32385/rpmgf.v31i5.11585
1877|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Trombofilia hereditária: um caso, várias questões|Relatos de Casos|https://doi.org/10.32385/rpmgf.v31i5.11586|Ricardo Peixoto Lima|Médico Interno de Medicina Geral e Familiar, USF das Ondas|Lima, R. P., & Moreira, M. (2015). Trombofilia hereditária: um caso, várias questões. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 334–40. https://doi.org/10.32385/rpmgf.v31i5.11586
1878|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Trombofilia hereditária: um caso, várias questões|Relatos de Casos|https://doi.org/10.32385/rpmgf.v31i5.11586|Margarida Moreira|Médica Interna de Medicina Geral e Familiar. USF das Ondas|Lima, R. P., & Moreira, M. (2015). Trombofilia hereditária: um caso, várias questões. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 334–40. https://doi.org/10.32385/rpmgf.v31i5.11586
1879|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Esquizofrenia: papel-chave do Médico de Família e recurso ao internamento em regime compulsivo|Artigo Breve|https://doi.org/10.32385/rpmgf.v31i5.11587|José Eduardo Mendes|Médico Interno de Medicina Geral e Familiar, USF Mondego, ACES Baixo Mondego|Mendes, J. E., Ferreira, A. V., Morais, S., & Gil, C. (2015). Esquizofrenia: papel-chave do Médico de Família e recurso ao internamento em regime compulsivo. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 341–5. https://doi.org/10.32385/rpmgf.v31i5.11587
1880|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Esquizofrenia: papel-chave do Médico de Família e recurso ao internamento em regime compulsivo|Artigo Breve|https://doi.org/10.32385/rpmgf.v31i5.11587|Ana Vaz Ferreira|Médica Interna de Medicina Geral e Familiar, USF Mondego, ACES Baixo Mondego|Mendes, J. E., Ferreira, A. V., Morais, S., & Gil, C. (2015). Esquizofrenia: papel-chave do Médico de Família e recurso ao internamento em regime compulsivo. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 341–5. https://doi.org/10.32385/rpmgf.v31i5.11587
1881|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Esquizofrenia: papel-chave do Médico de Família e recurso ao internamento em regime compulsivo|Artigo Breve|https://doi.org/10.32385/rpmgf.v31i5.11587|Sofia Morais|Médica Interna de Psiquiatria, Serviço de Psiquiatria, CHUC. Faculdade de Medicina, Universidade de Coimbra|Mendes, J. E., Ferreira, A. V., Morais, S., & Gil, C. (2015). Esquizofrenia: papel-chave do Médico de Família e recurso ao internamento em regime compulsivo. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 341–5. https://doi.org/10.32385/rpmgf.v31i5.11587
1882|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Esquizofrenia: papel-chave do Médico de Família e recurso ao internamento em regime compulsivo|Artigo Breve|https://doi.org/10.32385/rpmgf.v31i5.11587|Carolina Gil|Médica Assistente de Medicina Geral e Familiar, USF Mondego, ACES Baixo Mondego|Mendes, J. E., Ferreira, A. V., Morais, S., & Gil, C. (2015). Esquizofrenia: papel-chave do Médico de Família e recurso ao internamento em regime compulsivo. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 341–5. https://doi.org/10.32385/rpmgf.v31i5.11587
1883|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Hipertensão arterial secundária: a propósito de um caso de obstrução da junção pieloureteral|Artigo Breve|https://doi.org/10.32385/rpmgf.v31i5.11588|Antony Nogueira|Médico Interno de Medicina Geral e Familiar, USF Pevidém – Aces Alto Ave|Nogueira, A., Pinho, C., Teixeira, J., & Natal, F. (2015). Hipertensão arterial secundária: a propósito de um caso de obstrução da junção pieloureteral. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 346–8. https://doi.org/10.32385/rpmgf.v31i5.11588
1884|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Hipertensão arterial secundária: a propósito de um caso de obstrução da junção pieloureteral|Artigo Breve|https://doi.org/10.32385/rpmgf.v31i5.11588|Catarina Pinho|Médica Interna de Medicina Geral e Familiar, USF Pevidém – Aces Alto Ave|Nogueira, A., Pinho, C., Teixeira, J., & Natal, F. (2015). Hipertensão arterial secundária: a propósito de um caso de obstrução da junção pieloureteral. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 346–8. https://doi.org/10.32385/rpmgf.v31i5.11588
1885|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Hipertensão arterial secundária: a propósito de um caso de obstrução da junção pieloureteral|Artigo Breve|https://doi.org/10.32385/rpmgf.v31i5.11588|Joana Teixeira|Médica Interna de Medicina Geral e Familiar, USF Pevidém – Aces Alto Ave|Nogueira, A., Pinho, C., Teixeira, J., & Natal, F. (2015). Hipertensão arterial secundária: a propósito de um caso de obstrução da junção pieloureteral. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 346–8. https://doi.org/10.32385/rpmgf.v31i5.11588
1886|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Hipertensão arterial secundária: a propósito de um caso de obstrução da junção pieloureteral|Artigo Breve|https://doi.org/10.32385/rpmgf.v31i5.11588|Filipa Natal|Médica Assistente de Medicina Geral e Familiar, USF Pevidém – Aces Alto Ave|Nogueira, A., Pinho, C., Teixeira, J., & Natal, F. (2015). Hipertensão arterial secundária: a propósito de um caso de obstrução da junção pieloureteral. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 346–8. https://doi.org/10.32385/rpmgf.v31i5.11588
1887|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|DSM-5: oportunidade perdida ou classificação possível?|Carta ao Editor|https://doi.org/10.32385/rpmgf.v31i5.11589|Pedro Morgado|Escola de Ciências da Saúde, Universidade do Minho|Morgado, P. (2015). DSM-5: oportunidade perdida ou classificação possível?. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 350. https://doi.org/10.32385/rpmgf.v31i5.11589
1888|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Disfunção sexual na mulher: uma abordagem prática|Clube de Leitura|https://doi.org/10.32385/rpmgf.v31i5.11590|Sara Robalo Santos|Médica Interna de Medicina Geral e Familiar. USF S. Julião|Santos, S. R., & Oliveira, C. M. (2015). Disfunção sexual na mulher: uma abordagem prática. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 351–3. https://doi.org/10.32385/rpmgf.v31i5.11590
1889|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Disfunção sexual na mulher: uma abordagem prática|Clube de Leitura|https://doi.org/10.32385/rpmgf.v31i5.11590|Catarina Magalhães Oliveira|Médica Interna de Medicina Geral e Familiar. USF S. Julião|Santos, S. R., & Oliveira, C. M. (2015). Disfunção sexual na mulher: uma abordagem prática. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 351–3. https://doi.org/10.32385/rpmgf.v31i5.11590
1890|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Mindfulness ou medicação na prevenção da recorrência de depressão?|Clube de Leitura|https://doi.org/10.32385/rpmgf.v31i5.11591|Nuno Basílio|Médico Interno de Medicina Geral e Familiar. USF Carcavelos|Basílio, N., & Figueira, S. (2015). Mindfulness ou medicação na prevenção da recorrência de depressão?. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 354–6. https://doi.org/10.32385/rpmgf.v31i5.11591
1891|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Mindfulness ou medicação na prevenção da recorrência de depressão?|Clube de Leitura|https://doi.org/10.32385/rpmgf.v31i5.11591|Sofia Figueira|Médica Interna de Medicina Geral e Familiar. USF S. Julião|Basílio, N., & Figueira, S. (2015). Mindfulness ou medicação na prevenção da recorrência de depressão?. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 354–6. https://doi.org/10.32385/rpmgf.v31i5.11591
1892|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Exames pré-endoscópicos de rotina: será tudo necessário?|Clube de Leitura|https://doi.org/10.32385/rpmgf.v31i5.11592|Leonor Mouro Rolo|Médica Interna de Medicina Geral e Familiar|Rolo, L. M., Pinto, G. P., Silva, N. G. da, & Ferreira, P. C. (2015). Exames pré-endoscópicos de rotina: será tudo necessário?. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 358–60. https://doi.org/10.32385/rpmgf.v31i5.11592
1893|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Exames pré-endoscópicos de rotina: será tudo necessário?|Clube de Leitura|https://doi.org/10.32385/rpmgf.v31i5.11592|Gisela Pereira Pinto|Médica Interna de Medicina Geral e Familiar|Rolo, L. M., Pinto, G. P., Silva, N. G. da, & Ferreira, P. C. (2015). Exames pré-endoscópicos de rotina: será tudo necessário?. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 358–60. https://doi.org/10.32385/rpmgf.v31i5.11592
1894|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Exames pré-endoscópicos de rotina: será tudo necessário?|Clube de Leitura|https://doi.org/10.32385/rpmgf.v31i5.11592|Nuno Gonçalves da Silva|Médico Interno de Medicina Geral e Familiar|Rolo, L. M., Pinto, G. P., Silva, N. G. da, & Ferreira, P. C. (2015). Exames pré-endoscópicos de rotina: será tudo necessário?. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 358–60. https://doi.org/10.32385/rpmgf.v31i5.11592
1895|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Exames pré-endoscópicos de rotina: será tudo necessário?|Clube de Leitura|https://doi.org/10.32385/rpmgf.v31i5.11592|Pedro Cardoso Ferreira|Médico Interno de Medicina Geral e Familiar|Rolo, L. M., Pinto, G. P., Silva, N. G. da, & Ferreira, P. C. (2015). Exames pré-endoscópicos de rotina: será tudo necessário?. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 358–60. https://doi.org/10.32385/rpmgf.v31i5.11592
1896|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Declaração de Istambul WONCA Europa 2015|Documentos|https://doi.org/10.32385/rpmgf.v31i5.11583|Job Metsemakers|President of WONCA Europe|Metsemakers, J., & Basak, O. (2015). Declaração de Istambul WONCA Europa 2015. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 312. https://doi.org/10.32385/rpmgf.v31i5.11583
1897|Vol. 31 N.º 5 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|5|2015-11-09|2015-09-01|Declaração de Istambul WONCA Europa 2015|Documentos|https://doi.org/10.32385/rpmgf.v31i5.11583|Okay Basak|President of TAHUD|Metsemakers, J., & Basak, O. (2015). Declaração de Istambul WONCA Europa 2015. Revista Portuguesa De Medicina Geral E Familiar, 31(5), 312. https://doi.org/10.32385/rpmgf.v31i5.11583
1898|Vol. 31 N.º 4 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|4|2015-09-15|2015-07-01|Prática baseada em evidência e seus limites|Editorial|https://doi.org/10.32385/rpmgf.v31i4.11549|Paula Broeiro|Directora da Revista Portuguesa de Medicina Geral e Familiar|Broeiro, P. (2015). Prática baseada em evidência e seus limites. Revista Portuguesa De Medicina Geral E Familiar, 31(4), 238–40. https://doi.org/10.32385/rpmgf.v31i4.11549
1899|Vol. 31 N.º 4 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|4|2015-09-15|2015-05-01|"""Presenteísmo"": porque trabalhamos quando estamos doentes"|Editorial|https://doi.org/10.32385/rpmgf.v31i4.11550|John Yaphe|Associate Professor of Community Health, School of Health Sciences, University of Minho|"Yaphe, J. (2015). ""Presenteísmo"": porque trabalhamos quando estamos doentes. Revista Portuguesa De Medicina Geral E Familiar, 31(4), 242–3. https://doi.org/10.32385/rpmgf.v31i4.11550"
1900|Vol. 31 N.º 4 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|4|2015-09-15|2015-07-01|Criação de lugar para o outro numa medicina de deslugar|Editorial|https://doi.org/10.32385/rpmgf.v31i4.11551|José Nuno Ferreira da Silva|Capelão do Centro Hospitalar São João.|Silva, J. N. F. da. (2015). Criação de lugar para o outro numa medicina de deslugar. Revista Portuguesa De Medicina Geral E Familiar, 31(4), 244–5. https://doi.org/10.32385/rpmgf.v31i4.11551
1901|Vol. 31 N.º 4 (2015): Revista Portuguesa de Medicina Geral e Familiar|2182-5181|31|4|2015-09-15|2015-07-01|O que sabem os utentes sobre antibióticos: um estudo de investigação em duas Unidades de Saúde Familiar|Investigação Original|https://doi.org/10.32385/rpmgf.v31i4.11552|Helena Luísa Lopes|USF das Conchas|Lopes, H. L., Pereira, J. B., & Carvalho, M. R. (2015). O que sabem os utentes sobre antibióticos: um estudo de investigação em duas Unidades de Saúde Familiar. Revista Portuguesa De Medicina Geral E Familiar, 31(4), 248–54. https://doi.org/10.32385/rpmgf.v31i4.11552
